Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
179732,    15.00, -35.85, -4.65, -0.93, -9.17, -4.64, -1.33, -8.68,  2.81,  6.44, -10.06, 23.16, -6.36,   956,   958,   948,   967,  1434,  1341,  1043,  1353
179749,    17.00, -36.01, -4.74, -0.95, -9.27, -4.77, -1.25, -8.85,  2.67,  6.38, -10.18, -8.31, -3.15,   955,   956,   955,   964,  1432,  1338,  1051,  1350
179765,    16.00, -36.16, -4.81, -0.98, -9.36, -4.79, -1.36, -8.72,  2.85,  6.50,  8.14, 11.05,  7.21,   966,   949,   961,   954,  1448,  1329,  1057,  1335
179780,    15.00, -36.30, -4.88, -1.00, -9.32, -4.75, -1.35, -8.63,  2.73,  6.44,  6.19, -8.26, -3.98,   954,   958,   954,   963,  1431,  1341,  1050,  1348
179795,    15.00, -36.44, -4.96, -1.02, -9.40, -4.83, -1.43, -8.65,  2.89,  6.37, -1.12, 10.77, -4.50,   956,   958,   951,   964,  1434,  1341,  1047,  1350
179810,    15.00, -36.58, -5.03, -1.04, -9.49, -4.76, -1.40, -8.94,  3.13,  6.38, -19.71, 15.98,  0.33,   961,   952,   955,   963,  1442,  1333,  1051,  1348
179836,    26.00, -36.83, -5.15, -1.08, -9.74, -4.84, -1.64, -9.32,  3.53,  6.39, -14.33, 15.39,  0.44,   962,   953,   956,   963,  1443,  1334,  1051,  1349
179851,    15.00, -36.98, -5.23, -1.11, -9.87, -4.84, -1.58, -9.51,  3.60,  6.46, -12.60,  5.03,  4.70,   964,   950,   961,   960,  1447,  1330,  1057,  1344
179869,    18.00, -37.16, -5.31, -1.13, -9.91, -4.92, -1.54, -9.33,  3.62,  6.57,  9.95,  0.87,  6.10,   965,   952,   962,   956,  1447,  1332,  1058,  1338
179884,    15.00, -37.31, -5.39, -1.16, -9.76, -4.84, -1.52, -9.38,  3.34,  6.54, -3.54, -18.76, -1.87,   956,   956,   958,   964,  1434,  1339,  1054,  1349
179899,    15.00, -37.45, -5.46, -1.18, -9.82, -4.69, -1.59, -9.26,  3.58,  6.60,  8.17, 16.06,  3.93,   965,   953,   958,   958,  1447,  1334,  1054,  1341
179914,    15.00, -37.60, -5.53, -1.20, -9.69, -4.80, -1.51, -9.40,  3.55,  6.54, -9.52, -2.12, -4.14,   956,   957,   954,   966,  1435,  1340,  1050,  1353
179929,    15.00, -37.75, -5.60, -1.23, -9.78, -4.76, -1.52, -9.46,  3.70,  6.57, -3.89, 10.48,  2.36,   963,   953,   958,   961,  1445,  1334,  1054,  1345
179944,    15.00, -37.89, -5.67, -1.25, -9.84, -4.76, -1.57, -9.46,  3.56,  6.63,  0.02, -9.75,  4.13,   962,   952,   962,   959,  1443,  1333,  1058,  1342
179996,    52.00, -38.38, -5.94, -1.32, -9.37, -5.15, -1.35, -9.56,  3.20,  6.87, -1.90, -6.81,  4.50,   963,   951,   962,   959,  1444,  1332,  1058,  1342
180012,    16.00, -38.53, -6.02, -1.34, -9.56, -5.28, -1.43, -9.24,  2.95,  7.00, 19.85, -16.01,  8.33,   964,   951,   966,   952,  1446,  1331,  1062,  1333
180026,    14.00, -38.67, -6.10, -1.36, -9.47, -5.21, -1.28, -9.15,  3.22,  6.90,  6.12, 19.30, -7.18,   956,   961,   949,   966,  1434,  1346,  1044,  1353
180041,    15.00, -38.81, -6.18, -1.38, -9.49, -5.28, -1.30, -9.18,  3.48,  6.94, -1.87, 17.72,  2.58,   964,   953,   957,   960,  1446,  1334,  1053,  1344
180056,    15.00, -38.95, -6.25, -1.40, -9.43, -5.23, -1.24, -9.17,  3.54,  6.97,  0.99,  4.13,  1.90,   962,   954,   958,   960,  1442,  1335,  1054,  1344
180071,    15.00, -39.09, -6.33, -1.42, -9.53, -5.27, -1.33, -9.18,  3.31,  6.92, -0.82, -15.94, -2.97,   955,   957,   957,   964,  1433,  1340,  1052,  1350
180089,    18.00, -39.27, -6.43, -1.44, -9.55, -5.33, -1.41, -9.12,  3.03,  7.08,  3.13, -15.21,  8.44,   964,   948,   965,   954,  1446,  1328,  1062,  1336
180104,    15.00, -39.41, -6.51, -1.47, -9.52, -5.43, -1.45, -8.99,  2.95,  7.15,  9.09, -5.19,  5.16,   962,   952,   962,   956,  1444,  1332,  1058,  1338
180119,    15.00, -39.55, -6.59, -1.49, -9.72, -5.37, -1.44, -8.90,  3.21,  7.01,  5.42, 16.89, -9.56,   953,   963,   947,   968,  1430,  1348,  1042,  1355
180134,    15.00, -39.70, -6.67, -1.51, -9.80, -5.32, -1.61, -8.97,  3.45,  6.96, -4.06, 16.29, -3.26,   959,   957,   952,   964,  1438,  1340,  1047,  1350
180149,    15.00, -39.85, -6.75, -1.54, -9.70, -5.29, -1.65, -9.10,  3.27,  6.99, -9.09, -11.97,  1.89,   959,   952,   960,   961,  1439,  1333,  1056,  1345
180164,    15.00, -39.99, -6.83, -1.56, -9.61, -5.46, -1.48, -9.14,  3.04,  6.96, -2.28, -15.30, -1.66,   956,   956,   957,   963,  1434,  1338,  1053,  1348
180179,    15.00, -40.14, -6.91, -1.58, -9.82, -5.41, -1.46, -9.07,  3.27,  6.86,  4.37, 15.37, -7.16,   955,   961,   949,   967,  1433,  1345,  1044,  1353
180197,    18.00, -40.31, -7.01, -1.60, -9.68, -5.45, -1.24, -9.24,  3.34,  6.88, -9.21,  3.96,  1.41,   961,   953,   958,   962,  1442,  1334,  1054,  1346
180212,    15.00, -40.46, -7.09, -1.62, -9.68, -5.31, -1.25, -9.07,  3.30,  6.71, 11.24, -3.10, -11.30,   950,   965,   948,   969,  1425,  1351,  1043,  1357
180227,    15.00, -40.60, -7.17, -1.64, -9.69, -5.39, -1.54, -9.09,  3.13,  6.62, -1.57, -11.32, -6.44,   953,   960,   953,   967,  1429,  1344,  1048,  1353
180242,    15.00, -40.75, -7.25, -1.66, -9.66, -5.41, -1.36, -9.55,  3.11,  6.56, -30.41, -0.88, -4.08,   956,   955,   954,   969,  1435,  1337,  1050,  1357
180257,    15.00, -40.89, -7.34, -1.69, -9.78, -5.51, -1.40, -9.61,  3.11,  6.56, -4.28, -0.36,  0.00,   960,   955,   958,   963,  1440,  1337,  1053,  1348
180272,    15.00, -41.04, -7.42, -1.71, -9.88, -5.57, -1.61, -9.39,  3.04,  6.50, 14.77, -4.85, -3.43,   956,   960,   955,   963,  1434,  1343,  1051,  1348
Time, Tdelta, x_pos, y_pos, z_pos, x_v, y_v, z_v, phi, theta, psi, phi_v, theta_v, psi_v, w0, w1, w2, w3, pwm0, pwm1, pw2, pwm3
39451,     0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.04,  0.01, -0.25,   951,   952,   951,   951,  1427,  1332,  1046,  1332
39466,    15.00, -0.00,  0.00,  0.00, -0.00,  0.00,  0.00, -0.00,  0.00,  0.00, -0.04,  0.16,  0.08,   951,   951,   951,   951,  1427,  1332,  1046,  1332
39481,    15.00, -0.00,  0.00, -0.00,  0.00,  0.00, -0.00,  0.00,  0.00,  0.00,  0.12, -0.13,  0.14,   951,   951,   951,   951,  1427,  1332,  1047,  1332
39495,    14.00,  0.00,  0.00, -0.00,  0.00,  0.00,  0.00,  0.01, -0.03,  0.01,  0.30, -1.98,  0.35,   951,   951,   952,   951,  1427,  1331,  1047,  1331
39510,    15.00, -0.00,  0.00, -0.00, -0.01,  0.00, -0.01,  0.01, -0.05,  0.01, -0.02, -1.85,  0.14,   951,   951,   952,   951,  1427,  1332,  1047,  1332
39525,    15.00, -0.00,  0.00, -0.00, -0.02,  0.01, -0.02,  0.01, -0.05,  0.00,  0.04,  0.19, -0.42,   951,   952,   951,   952,  1426,  1332,  1046,  1332
39581,    56.00, -0.00,  0.00, -0.00, -0.02,  0.01, -0.01,  0.06, -0.06, -0.01,  0.96, -0.20, -0.23,   951,   952,   951,   951,  1427,  1332,  1046,  1332
39597,    16.00, -0.00,  0.00, -0.00, -0.05,  0.01,  0.03,  0.07, -0.16,  0.00,  0.81, -6.25,  0.77,   951,   951,   953,   951,  1427,  1331,  1048,  1331
39612,    15.00, -0.00,  0.00,  0.00, -0.09,  0.00,  0.08,  0.08, -0.21,  0.00,  0.69, -2.94, -0.19,   951,   952,   952,   951,  1426,  1332,  1047,  1332
39626,    14.00, -0.01,  0.00,  0.00, -0.15, -0.00,  0.12,  0.08, -0.14, -0.01, -0.44,  4.78, -0.90,   951,   952,   950,   952,  1427,  1333,  1045,  1333
39652,    26.00, -0.01,  0.00,  0.01, -0.16, -0.01,  0.17,  0.07, -0.16, -0.05, -0.13, -0.69, -1.44,   950,   952,   950,   952,  1425,  1333,  1045,  1333
39667,    15.00, -0.01,  0.00,  0.01, -0.16, -0.02,  0.19,  0.08, -0.21, -0.08,  0.50, -3.26, -2.32,   949,   953,   950,   953,  1423,  1335,  1045,  1334
39681,    14.00, -0.01, -0.00,  0.01, -0.18, -0.04,  0.22,  0.08, -0.32, -0.11, -0.05, -8.35, -1.90,   949,   953,   951,   953,  1423,  1334,  1046,  1334
39699,    18.00, -0.02, -0.00,  0.02, -0.23, -0.03,  0.23,  0.10, -0.30, -0.10,  1.28,  1.06,  0.72,   952,   951,   952,   951,  1428,  1331,  1047,  1331
39715,    16.00, -0.02, -0.00,  0.02, -0.30, -0.03,  0.25,  0.14, -0.43, -0.09,  2.52, -7.60,  0.59,   951,   951,   953,   950,  1426,  1332,  1048,  1331
39729,    14.00, -0.03, -0.00,  0.02, -0.33, -0.04,  0.31,  0.17, -0.52, -0.04,  1.94, -6.48,  3.16,   953,   949,   955,   948,  1429,  1329,  1050,  1328
39744,    15.00, -0.03, -0.00,  0.03, -0.37, -0.04,  0.34,  0.19, -0.45, -0.10,  1.59,  4.57, -3.41,   949,   954,   948,   954,  1423,  1336,  1043,  1335
39759,    15.00, -0.04, -0.00,  0.04, -0.43, -0.02,  0.34,  0.23, -0.35, -0.07,  2.69,  6.41,  1.96,   954,   950,   952,   949,  1430,  1330,  1047,  1329
39774,    15.00, -0.05, -0.00,  0.04, -0.41, -0.03,  0.33,  0.23, -0.32,  0.00, -0.23,  2.38,  4.59,   955,   948,   955,   948,  1433,  1327,  1050,  1327
39791,    17.00, -0.05, -0.00,  0.04, -0.46, -0.06,  0.29,  0.22, -0.27,  0.08, -0.43,  2.60,  4.38,   955,   948,   955,   948,  1433,  1327,  1050,  1327
39807,    16.00, -0.06, -0.01,  0.05, -0.46, -0.12,  0.33,  0.16, -0.23,  0.10, -3.97,  2.81,  1.46,   953,   950,   952,   951,  1429,  1330,  1047,  1331
39821,    14.00, -0.07, -0.01,  0.05, -0.46, -0.06,  0.32,  0.05, -0.02,  0.14, -7.57, 15.11,  2.90,   955,   948,   952,   950,  1433,  1327,  1047,  1330
39837,    16.00, -0.07, -0.01,  0.06, -0.37,  0.04,  0.31,  0.02,  0.21,  0.22, -1.89, 14.05,  4.63,   957,   947,   953,   948,  1435,  1326,  1049,  1327
39851,    14.00, -0.08, -0.00,  0.06, -0.37,  0.14,  0.34, -0.02,  0.32,  0.26, -3.35,  8.26,  3.49,   955,   948,   953,   949,  1433,  1327,  1048,  1328
39866,    15.00, -0.08, -0.00,  0.07, -0.38,  0.16,  0.30, -0.06,  0.51,  0.25, -2.25, 12.40, -0.76,   952,   952,   949,   952,  1429,  1332,  1044,  1333
39881,    15.00, -0.09,  0.00,  0.07, -0.33,  0.15,  0.30, -0.02,  0.52,  0.26,  2.49,  0.95,  0.63,   952,   951,   952,   951,  1428,  1332,  1047,  1331
39899,    18.00, -0.10,  0.00,  0.08, -0.48,  0.17,  0.47, -0.16,  0.51,  0.18, -7.93, -0.84, -4.56,   948,   954,   948,   956,  1422,  1336,  1042,  1338
39914,    15.00, -0.11,  0.01,  0.09, -0.56,  0.21,  0.43, -0.25,  0.80,  0.05, -6.20, 19.14, -8.55,   947,   957,   942,   959,  1421,  1340,  1036,  1343
39929,    15.00, -0.12,  0.01,  0.09, -0.61,  0.20,  0.38, -0.33,  1.09, -0.03, -4.95, 19.31, -5.16,   950,   955,   944,   956,  1425,  1337,  1039,  1339
39944,    15.00, -0.12,  0.01,  0.10, -0.47,  0.22,  0.55, -0.34,  1.25, -0.02, -0.84, 11.18,  0.63,   954,   951,   950,   951,  1431,  1331,  1045,  1332
39959,    15.00, -0.13,  0.02,  0.11, -0.47,  0.22,  0.56, -0.07,  1.09,  0.05, 18.02, -10.89,  4.64,   954,   950,   956,   945,  1431,  1330,  1052,  1324
39973,    14.00, -0.14,  0.02,  0.12, -0.44,  0.12,  0.47,  0.30,  1.06,  0.08, 26.69, -2.30,  1.82,   953,   953,   953,   947,  1429,  1335,  1048,  1325
40025,    52.00, -0.17,  0.02,  0.14, -0.63, -0.01,  0.36,  1.55, -0.10,  0.02, 24.01, -22.30, -1.08,   948,   956,   953,   949,  1422,  1338,  1049,  1328
40041,    16.00, -0.18,  0.02,  0.14, -0.63, -0.00,  0.53,  1.81, -0.24,  0.06, 15.96, -8.87,  2.31,   952,   952,   955,   947,  1428,  1333,  1050,  1326
40055,    14.00, -0.19,  0.02,  0.15, -0.59, -0.03,  0.42,  2.40, -0.51,  0.17, 42.46, -19.37,  7.60,   955,   952,   960,   940,  1433,  1332,  1056,  1315
40070,    15.00, -0.20,  0.02,  0.16, -0.53,  0.02,  0.45,  3.20, -0.72,  0.12, 53.51, -13.56, -2.92,   948,   962,   952,   947,  1422,  1347,  1047,  1325
40085,    15.00, -0.20,  0.02,  0.16, -0.50, -0.03,  0.42,  3.93, -1.04,  0.12, 48.50, -21.23, -0.47,   949,   960,   955,   946,  1424,  1344,  1051,  1324
40100,    15.00, -0.21,  0.02,  0.17, -0.32,  0.05,  0.50,  4.49, -1.52,  0.07, 37.15, -32.01, -2.73,   946,   961,   955,   949,  1419,  1346,  1051,  1329
40115,    15.00, -0.21,  0.02,  0.18, -0.37,  0.09,  0.59,  4.93, -1.74,  0.10, 29.81, -14.82,  2.01,   952,   957,   957,   946,  1429,  1340,  1053,  1325
40133,    18.00, -0.22,  0.02,  0.19, -0.26, -0.03,  0.38,  5.90, -1.92,  0.12, 53.75, -10.29,  0.88,   953,   962,   957,   945,  1429,  1347,  1052,  1323
40148,    15.00, -0.22,  0.02,  0.19, -0.30, -0.19,  0.51,  6.76, -2.19,  0.17, 57.22, -17.97,  3.33,   955,   962,   961,   943,  1432,  1346,  1057,  1320
40163,    15.00, -0.23,  0.02,  0.20, -0.27, -0.02,  0.57,  7.53, -1.94,  0.04, 51.36, 16.80, -8.96,   950,   972,   947,   954,  1425,  1360,  1042,  1336
40189,    26.00, -0.23,  0.01,  0.23, -0.13, -0.18,  0.89,  8.60, -2.04,  0.02, 41.17, -3.93, -0.65,   955,   966,   958,   949,  1433,  1352,  1053,  1329
40204,    15.00, -0.23,  0.01,  0.24,  0.01,  0.05,  1.00,  9.23, -1.88,  0.09, 41.86, 10.87,  4.96,   962,   962,   961,   945,  1444,  1347,  1057,  1324
40218,    14.00, -0.23,  0.02,  0.25,  0.12,  0.32,  0.65,  9.97, -2.05,  0.02, 53.04, -12.03, -5.03,   953,   973,   957,   953,  1429,  1362,  1053,  1334
40236,    18.00, -0.22,  0.02,  0.26,  0.30,  0.43,  0.71, 10.70, -2.11,  0.04, 40.38, -3.39,  0.92,   960,   968,   962,   951,  1439,  1355,  1058,  1331
40252,    16.00, -0.21,  0.03,  0.27,  0.51,  0.25,  0.64, 11.54, -2.48,  0.03, 52.29, -23.14, -0.90,   957,   973,   964,   952,  1436,  1362,  1061,  1332
40267,    15.00, -0.21,  0.03,  0.28,  0.53,  0.34,  0.55, 12.47, -2.48, -0.04, 61.95,  0.25, -4.56,   959,   979,   960,   955,  1438,  1370,  1056,  1337
40281,    14.00, -0.20,  0.04,  0.29,  0.71,  0.30,  0.55, 12.66, -2.72, -0.29, 14.20, -17.76, -17.67,   946,   984,   953,   971,  1420,  1377,  1048,  1360
40296,    15.00, -0.19,  0.05,  0.29,  0.57,  0.58,  0.41, 12.98, -2.76, -0.15, 21.08, -2.47,  9.53,   971,   964,   973,   949,  1456,  1349,  1070,  1329
40311,    15.00, -0.18,  0.05,  0.30,  0.61,  0.60,  0.41, 13.81, -2.84, -0.17, 55.17, -5.38, -1.70,   963,   979,   966,   956,  1444,  1370,  1063,  1338
40326,    15.00, -0.17,  0.06,  0.31,  0.74,  0.36,  0.54, 14.53, -2.95, -0.19, 48.01, -6.96, -1.03,   965,   979,   969,   957,  1447,  1371,  1065,  1340
40344,    18.00, -0.16,  0.07,  0.32,  0.63,  0.53,  0.33, 14.76, -2.92, -0.32, 12.83,  1.51, -7.41,   961,   981,   963,   967,  1442,  1373,  1059,  1354
40360,    16.00, -0.15,  0.08,  0.32,  0.64,  0.47,  0.27, 14.91, -3.25, -0.40,  9.58, -20.84, -5.10,   961,   979,   968,   966,  1441,  1371,  1065,  1353
40375,    15.00, -0.13,  0.08,  0.33,  0.76,  0.44,  0.42, 15.33, -3.29, -0.34, 27.59, -2.44,  4.44,   972,   975,   974,   957,  1457,  1365,  1072,  1340
40391,    16.00, -0.12,  0.09,  0.33,  0.81,  0.60,  0.53, 15.64, -3.39, -0.48, 19.69, -6.00, -9.09,   961,   985,   965,   970,  1442,  1379,  1061,  1357
40406,    15.00, -0.11,  0.10,  0.34,  0.82,  0.76,  0.54, 15.58, -3.41, -0.59, -4.00, -1.85, -7.38,   963,   981,   966,   971,  1444,  1373,  1062,  1359
40421,    15.00, -0.10,  0.12,  0.35,  0.80,  0.74,  0.54, 15.52, -3.53, -0.58, -4.15, -7.57,  0.64,   968,   975,   973,   964,  1453,  1364,  1070,  1350
40475,    54.00, -0.04,  0.14,  0.38,  1.08,  0.51,  0.47, 15.63, -5.59, -0.16,  2.04, -38.27,  7.88,   971,   971,   984,   960,  1457,  1360,  1083,  1343
40490,    15.00, -0.02,  0.15,  0.39,  1.04,  0.39,  0.63, 15.69, -5.66, -0.31,  4.36, -4.69, -10.16,   961,   986,   966,   974,  1442,  1380,  1063,  1363
40505,    15.00, -0.01,  0.16,  0.39,  0.91,  0.58,  0.46, 15.79, -5.77, -0.46,  6.62, -7.15, -9.76,   962,   986,   967,   974,  1442,  1381,  1064,  1363
40520,    15.00,  0.01,  0.17,  0.40,  1.01,  0.65,  0.51, 15.50, -5.63, -0.35, -19.87,  9.29,  7.34,   976,   969,   978,   962,  1464,  1356,  1076,  1347
40536,    16.00,  0.02,  0.18,  0.41,  0.95,  0.70,  0.60, 15.69, -5.94, -0.43, 12.45, -19.14, -4.90,   964,   983,   973,   969,  1446,  1376,  1070,  1357
40552,    16.00,  0.03,  0.19,  0.42,  0.77,  0.56,  0.54, 15.94, -6.19, -0.56, 15.37, -15.48, -8.38,   962,   987,   970,   972,  1443,  1382,  1067,  1361
40566,    14.00,  0.04,  0.20,  0.43,  0.78,  0.60,  0.59, 15.83, -6.72, -0.71, -8.10, -38.37, -10.96,   958,   986,   972,   977,  1436,  1381,  1069,  1368
40584,    18.00,  0.06,  0.21,  0.44,  0.93,  0.47,  0.52, 15.91, -7.03, -0.78,  4.82, -16.85, -3.57,   966,   983,   975,   970,  1450,  1376,  1073,  1358
40600,    16.00,  0.08,  0.21,  0.45,  1.03,  0.43,  0.60, 16.04, -7.17, -0.82,  7.75, -9.02, -2.43,   969,   983,   976,   969,  1453,  1376,  1073,  1357
40615,    15.00,  0.09,  0.22,  0.46,  1.02,  0.60,  0.66, 16.24, -6.90, -0.94, 13.45, 17.73, -8.02,   968,   988,   968,   973,  1452,  1383,  1065,  1363
40630,    15.00,  0.11,  0.23,  0.46,  1.04,  0.61,  0.56, 16.21, -7.31, -1.13, -1.97, -26.98, -12.70,   959,   990,   971,   979,  1438,  1386,  1068,  1371
40645,    15.00,  0.12,  0.24,  0.47,  0.90,  0.66,  0.42, 15.95, -7.62, -1.14, -17.30, -20.43, -0.74,   969,   979,   979,   971,  1453,  1370,  1077,  1360
40659,    14.00,  0.13,  0.25,  0.47,  0.78,  0.84,  0.33, 15.92, -7.60, -1.18, -2.38,  1.00, -3.24,   969,   982,   974,   972,  1454,  1375,  1072,  1360
40677,    18.00,  0.15,  0.27,  0.48,  0.82,  0.88,  0.49, 16.06, -7.75, -1.25,  8.15, -8.39, -3.49,   968,   984,   976,   971,  1453,  1378,  1073,  1359
40694,    17.00,  0.16,  0.28,  0.49,  0.63,  1.00,  0.31, 15.94, -8.13, -1.46, -7.47, -22.44, -12.80,   959,   990,   971,   980,  1439,  1386,  1068,  1372
40719,    25.00,  0.17,  0.31,  0.49,  0.56,  0.93,  0.04, 15.38, -8.45, -1.52, -22.45, -12.47, -2.13,   968,   979,   977,   973,  1452,  1370,  1075,  1362
40735,    16.00,  0.18,  0.32,  0.49,  0.69,  0.96,  0.13, 15.47, -8.61, -1.57,  6.09, -10.52, -3.52,   967,   983,   976,   971,  1451,  1377,  1074,  1360
40749,    14.00,  0.19,  0.34,  0.49,  0.70,  1.05,  0.05, 15.89, -8.66, -1.73, 29.63, -3.36, -11.05,   963,   993,   970,   975,  1445,  1391,  1067,  1365
40764,    15.00,  0.20,  0.35,  0.49,  0.75,  1.08,  0.05, 15.86, -8.89, -1.93, -1.77, -15.04, -13.20,   960,   991,   970,   981,  1441,  1388,  1067,  1373
40779,    15.00,  0.21,  0.37,  0.49,  0.65,  1.20,  0.00, 15.75, -9.18, -1.82, -7.60, -19.39,  7.30,   976,   975,   987,   965,  1464,  1365,  1086,  1352
40797,    18.00,  0.22,  0.39,  0.49,  0.61,  1.07,  0.09, 15.90, -9.23, -1.91,  8.30, -3.04, -5.43,   968,   987,   976,   974,  1453,  1382,  1073,  1364
40813,    16.00,  0.24,  0.41,  0.50,  0.73,  1.28,  0.14, 15.90, -9.22, -1.89,  0.14,  0.65,  1.58,   974,   981,   981,   969,  1462,  1373,  1079,  1357
40828,    15.00,  0.25,  0.43,  0.50,  0.59,  1.44, -0.01, 16.04, -9.50, -1.95,  9.04, -18.40, -4.02,   968,   987,   979,   973,  1453,  1382,  1077,  1363
40843,    15.00,  0.25,  0.45,  0.50,  0.48,  1.32,  0.03, 16.06, -9.47, -1.98,  1.43,  2.12, -2.14,   972,   985,   979,   973,  1458,  1378,  1076,  1362
40858,    15.00,  0.26,  0.47,  0.49,  0.43,  1.32, -0.17, 16.20, -9.53, -2.00,  9.90, -3.96, -1.04,   973,   985,   981,   971,  1459,  1379,  1079,  1360
40873,    15.00,  0.26,  0.49,  0.49,  0.38,  1.45, -0.21, 16.27, -9.47, -2.13,  4.23,  3.61, -8.89,   968,   991,   974,   978,  1452,  1387,  1071,  1370
40922,    49.00,  0.30,  0.57,  0.50,  0.77,  1.58,  0.19, 15.83, -9.33, -2.14, -8.89,  2.98, -0.19,   973,   981,   979,   972,  1460,  1373,  1077,  1361
40938,    16.00,  0.31,  0.60,  0.50,  0.70,  1.86,  0.11, 15.55, -9.39, -2.21, -17.38, -3.81, -4.16,   969,   982,   976,   976,  1453,  1375,  1074,  1366
40953,    15.00,  0.33,  0.63,  0.50,  0.84,  1.81,  0.05, 15.36, -9.43, -2.16, -12.93, -2.74,  2.77,   974,   977,   981,   969,  1461,  1368,  1079,  1357
40968,    15.00,  0.34,  0.66,  0.51,  0.86,  1.74,  0.17, 15.52, -9.38, -2.11, 10.63,  2.85,  3.72,   976,   980,   982,   966,  1463,  1371,  1080,  1352
40983,    15.00,  0.35,  0.68,  0.51,  0.76,  1.91,  0.16, 15.81, -9.24, -2.23, 19.22,  9.37, -8.29,   967,   990,   972,   975,  1451,  1387,  1069,  1365
40998,    15.00,  0.36,  0.71,  0.51,  0.79,  2.00, -0.01, 15.45, -9.37, -2.41, -23.62, -8.50, -11.99,   962,   988,   970,   982,  1443,  1383,  1067,  1375
41012,    14.00,  0.37,  0.74,  0.51,  0.81,  2.11, -0.00, 15.06, -9.62, -2.26, -28.19, -17.69, 10.92,   978,   968,   989,   964,  1467,  1356,  1088,  1350
41030,    18.00,  0.39,  0.78,  0.51,  1.04,  2.07,  0.17, 15.22, -9.59, -2.28,  8.70,  1.37, -1.20,   971,   983,   978,   970,  1457,  1376,  1075,  1358
41046,    16.00,  0.41,  0.82,  0.51,  1.01,  2.26,  0.14, 15.10, -9.27, -2.14, -7.32, 20.47,  8.84,   981,   972,   982,   963,  1471,  1361,  1081,  1348
41061,    15.00,  0.42,  0.85,  0.52,  0.99,  2.30,  0.11, 14.98, -9.50, -2.18, -7.73, -15.28, -2.79,   967,   981,   978,   972,  1451,  1374,  1075,  1361
41076,    15.00,  0.44,  0.89,  0.52,  1.11,  2.32,  0.25, 14.67, -9.62, -2.20, -20.69, -8.36, -1.01,   969,   978,   978,   972,  1453,  1369,  1075,  1361
41091,    15.00,  0.46,  0.92,  0.52,  1.14,  2.38,  0.25, 14.60, -9.35, -2.05, -4.68, 18.25,  9.68,   980,   971,   982,   961,  1470,  1359,  1080,  1346
41105,    14.00,  0.47,  0.96,  0.53,  1.12,  2.39,  0.26, 14.85, -9.41, -2.05, 17.57, -4.34, -0.20,   970,   982,   978,   967,  1455,  1374,  1076,  1354
41120,    15.00,  0.49,  0.99,  0.53,  1.19,  2.44,  0.38, 14.72, -9.38, -2.10, -8.38,  1.99, -2.96,   968,   980,   975,   972,  1453,  1373,  1072,  1361
41138,    18.00,  0.51,  1.04,  0.54,  1.11,  2.54,  0.30, 14.61, -9.64, -1.87, -6.25, -14.69, 12.61,   979,   968,   989,   960,  1468,  1356,  1088,  1343
41154,    16.00,  0.53,  1.08,  0.54,  1.22,  2.49,  0.38, 14.69, -9.52, -1.79,  5.04,  7.73,  5.17,   976,   976,   980,   964,  1463,  1366,  1079,  1350
41169,    15.00,  0.55,  1.12,  0.55,  1.24,  2.60,  0.13, 14.73, -9.60, -1.71,  2.35, -5.42,  5.48,   974,   975,   982,   964,  1462,  1366,  1081,  1350
41184,    15.00,  0.57,  1.16,  0.55,  1.17,  2.72,  0.06, 14.58, -9.35, -1.52, -9.89, 16.84, 12.43,   982,   968,   985,   960,  1473,  1355,  1083,  1343
41199,    15.00,  0.58,  1.20,  0.55,  1.21,  2.58,  0.08, 14.36, -9.28, -1.46, -14.22,  4.41,  4.02,   973,   973,   979,   966,  1460,  1362,  1077,  1353
41214,    15.00,  0.60,  1.23,  0.55,  1.12,  2.56,  0.09, 14.42, -9.38, -1.34,  3.39, -6.43,  8.35,   976,   972,   984,   961,  1463,  1361,  1082,  1345
41231,    17.00,  0.62,  1.28,  0.55,  1.28,  2.69,  0.19, 14.26, -9.33, -1.26, -8.88,  3.16,  4.69,   974,   973,   979,   965,  1460,  1362,  1077,  1351
41258,    27.00,  0.65,  1.35,  0.56,  1.12,  2.67,  0.34, 14.29, -9.57, -1.09,  0.94, -9.08,  6.28,   974,   973,   983,   963,  1460,  1363,  1081,  1348
41273,    15.00,  0.67,  1.39,  0.57,  1.12,  2.81,  0.30, 14.14, -9.62, -0.98, -10.01, -3.23,  6.98,   975,   971,   982,   964,  1462,  1360,  1080,  1349
41287,    14.00,  0.69,  1.43,  0.57,  1.20,  2.83,  0.48, 13.85, -9.52, -0.78, -20.97,  6.78, 14.15,   981,   963,   986,   958,  1471,  1349,  1084,  1342
